timestamp_ms,setpoint,adc_reading,control_signal,solenoid_state,local_timestamp
180501,7,7,1,1,2025-10-29T15:52:19.081375
180511,5,5,1,1,2025-10-29T15:52:19.087329
180521,7,7,1,1,2025-10-29T15:52:19.205850
180532,16,16,1,1,2025-10-29T15:52:19.269182
180541,7,7,3,1,2025-10-29T15:52:19.271900
180551,24,24,1,1,2025-10-29T15:52:19.277139
180561,6,6,5,1,2025-10-29T15:52:19.279390
180571,4,4,1,1,2025-10-29T15:52:19.281891
180581,23,23,0,0,2025-10-29T15:52:19.286187
180591,5,5,5,1,2025-10-29T15:52:19.289759
180601,16,16,1,1,2025-10-29T15:52:19.294917
180611,16,16,3,1,2025-10-29T15:52:19.401279
180621,19,19,3,1,2025-10-29T15:52:19.474417
180632,8,8,4,1,2025-10-29T15:52:19.476153
180641,21,21,1,1,2025-10-29T15:52:19.477996
180651,20,20,5,1,2025-10-29T15:52:19.483926
180661,19,19,4,1,2025-10-29T15:52:19.491998
180671,8,8,4,1,2025-10-29T15:52:19.494913
180681,18,18,1,1,2025-10-29T15:52:19.496802
180691,20,20,4,1,2025-10-29T15:52:19.605853
180701,24,24,4,1,2025-10-29T15:52:19.678230
180711,20,20,5,1,2025-10-29T15:52:19.680644
180721,18,18,4,1,2025-10-29T15:52:19.682274
180732,21,21,4,1,2025-10-29T15:52:19.683903
180741,20,20,5,1,2025-10-29T15:52:19.685525
180751,8,8,4,1,2025-10-29T15:52:19.687121
180761,6,6,1,1,2025-10-29T15:52:19.688430
180771,18,18,1,1,2025-10-29T15:52:19.695697
180781,8,8,4,1,2025-10-29T15:52:19.699011
180791,19,19,1,1,2025-10-29T15:52:19.703452
180801,17,17,4,1,2025-10-29T15:52:19.813821
180811,4,4,4,1,2025-10-29T15:52:19.897528
180821,18,18,0,0,2025-10-29T15:52:19.900056
180832,7,7,4,1,2025-10-29T15:52:19.904116
180841,21,21,1,1,2025-10-29T15:52:19.911270
180851,10,10,5,1,2025-10-29T15:52:19.913262
180861,16,16,2,1,2025-10-29T15:52:20.007991
180871,8,8,3,1,2025-10-29T15:52:20.077166
180881,18,18,1,1,2025-10-29T15:52:20.081000
180891,17,17,4,1,2025-10-29T15:52:20.087676
180901,9,9,4,1,2025-10-29T15:52:20.089343
180911,5,5,2,1,2025-10-29T15:52:20.095308
180921,17,17,1,1,2025-10-29T15:52:20.101267
180932,5,5,4,1,2025-10-29T15:52:20.104894
180941,4,4,1,1,2025-10-29T15:52:20.210961
180951,22,22,0,0,2025-10-29T15:52:20.282225
180961,17,17,5,1,2025-10-29T15:52:20.284561
180971,20,20,4,1,2025-10-29T15:52:20.290652
180981,9,9,4,1,2025-10-29T15:52:20.295585
180991,20,20,2,1,2025-10-29T15:52:20.298797
181001,20,20,4,1,2025-10-29T15:52:20.303222
181011,1,1,4,1,2025-10-29T15:52:20.411675
181021,18,18,0,0,2025-10-29T15:52:20.479050
181032,21,21,4,1,2025-10-29T15:52:20.485201
181041,17,17,5,1,2025-10-29T15:52:20.493077
181051,8,8,4,1,2025-10-29T15:52:20.497349
181061,8,8,1,1,2025-10-29T15:52:20.500519
181071,7,7,1,1,2025-10-29T15:52:20.506991
181081,21,21,1,1,2025-10-29T15:52:20.508832
181091,21,21,5,1,2025-10-29T15:52:20.613337
181101,20,20,5,1,2025-10-29T15:52:20.682921
181111,8,8,4,1,2025-10-29T15:52:20.686010
181121,20,20,1,1,2025-10-29T15:52:20.687823
181132,8,8,4,1,2025-10-29T15:52:20.693937
181141,21,21,1,1,2025-10-29T15:52:20.700439
181151,18,18,5,1,2025-10-29T15:52:20.707378
181161,3,3,4,1,2025-10-29T15:52:20.711687
181171,29,29,0,0,2025-10-29T15:52:20.816411
181181,108,108,7,1,2025-10-29T15:52:20.890198
181191,267,267,26,1,2025-10-29T15:52:20.895674
181201,424,424,66,1,2025-10-29T15:52:20.902784
181211,504,504,105,1,2025-10-29T15:52:20.908233
181221,589,589,125,1,2025-10-29T15:52:20.910851
181232,636,636,147,1,2025-10-29T15:52:21.017295
181241,653,653,158,1,2025-10-29T15:52:21.085282
181251,681,681,163,1,2025-10-29T15:52:21.087082
181261,713,713,170,1,2025-10-29T15:52:21.088840
181271,734,734,178,1,2025-10-29T15:52:21.090642
181281,728,728,183,1,2025-10-29T15:52:21.092402
181291,763,763,181,1,2025-10-29T15:52:21.095002
181301,749,749,190,1,2025-10-29T15:52:21.096751
181311,749,749,187,1,2025-10-29T15:52:21.098876
181321,760,760,187,1,2025-10-29T15:52:21.100657
181332,751,751,189,1,2025-10-29T15:52:21.103240
181341,746,746,187,1,2025-10-29T15:52:21.105253
181351,796,796,186,1,2025-10-29T15:52:21.107240
181361,745,745,198,1,2025-10-29T15:52:21.109183
181371,797,797,186,1,2025-10-29T15:52:21.111397
181381,761,761,199,1,2025-10-29T15:52:21.113176
181391,752,752,190,1,2025-10-29T15:52:21.115493
181401,763,763,187,1,2025-10-29T15:52:21.223282
181411,783,783,190,1,2025-10-29T15:52:21.284010
181421,794,794,195,1,2025-10-29T15:52:21.285947
181432,783,783,198,1,2025-10-29T15:52:21.288005
181441,779,779,195,1,2025-10-29T15:52:21.289810
181451,778,778,194,1,2025-10-29T15:52:21.291569
181461,777,777,194,1,2025-10-29T15:52:21.293240
181471,780,780,194,1,2025-10-29T15:52:21.294993
181481,745,745,194,1,2025-10-29T15:52:21.296872
181491,794,794,186,1,2025-10-29T15:52:21.299003
181501,784,784,198,1,2025-10-29T15:52:21.300766
181511,763,763,195,1,2025-10-29T15:52:21.302584
181521,394,394,190,1,2025-10-29T15:52:21.304369
181532,62,62,98,1,2025-10-29T15:52:21.306702
181541,8,8,15,1,2025-10-29T15:52:21.308674
181551,5,5,1,1,2025-10-29T15:52:21.420767
181561,2,2,1,1,2025-10-29T15:52:21.492344
181571,16,16,0,0,2025-10-29T15:52:21.494100
181581,8,8,3,1,2025-10-29T15:52:21.499268
181591,8,8,1,1,2025-10-29T15:52:21.505288
181601,20,20,1,1,2025-10-29T15:52:21.511794
181611,3,3,4,1,2025-10-29T15:52:21.515415
181621,16,16,0,0,2025-10-29T15:52:21.622224
181632,7,7,3,1,2025-10-29T15:52:21.695407
181641,21,21,1,1,2025-10-29T15:52:21.702673
181651,18,18,5,1,2025-10-29T15:52:21.710242
181661,5,5,4,1,2025-10-29T15:52:21.717268
181671,22,22,1,1,2025-10-29T15:52:21.719784
181681,3,3,5,1,2025-10-29T15:52:21.827333
181691,22,22,0,0,2025-10-29T15:52:21.900328
181701,18,18,5,1,2025-10-29T15:52:21.903547
181711,7,7,4,1,2025-10-29T15:52:21.905786
181721,20,20,1,1,2025-10-29T15:52:21.910739
181732,4,4,4,1,2025-10-29T15:52:21.913493
181741,9,9,0,0,2025-10-29T15:52:21.919018
181751,7,7,2,1,2025-10-29T15:52:21.923835
181761,4,4,1,1,2025-10-29T15:52:21.926497
181771,6,6,0,0,2025-10-29T15:52:22.030971
181781,16,16,1,1,2025-10-29T15:52:22.119266
181791,9,9,3,1,2025-10-29T15:52:22.126588
181801,9,9,2,1,2025-10-29T15:52:22.232113
181811,17,17,2,1,2025-10-29T15:52:22.301976
181821,21,21,4,1,2025-10-29T15:52:22.309547
181832,17,17,5,1,2025-10-29T15:52:22.314716
181841,7,7,4,1,2025-10-29T15:52:22.316548
181851,20,20,1,1,2025-10-29T15:52:22.319599
181861,10,10,4,1,2025-10-29T15:52:22.324200
181871,17,17,2,1,2025-10-29T15:52:22.330775
181881,3,3,4,1,2025-10-29T15:52:22.439991
181891,18,18,0,0,2025-10-29T15:52:22.503321
181901,21,21,4,1,2025-10-29T15:52:22.509850
181911,5,5,5,1,2025-10-29T15:52:22.516348
181921,16,16,1,1,2025-10-29T15:52:22.520011
181932,8,8,3,1,2025-10-29T15:52:22.527756
181941,8,8,1,1,2025-10-29T15:52:22.530732
181951,22,22,1,1,2025-10-29T15:52:22.642215
181961,6,6,5,1,2025-10-29T15:52:22.703983
181971,22,22,1,1,2025-10-29T15:52:22.709786
181981,18,18,5,1,2025-10-29T15:52:22.715099
181991,22,22,4,1,2025-10-29T15:52:22.720807
182001,8,8,5,1,2025-10-29T15:52:22.723827
182011,10,10,1,1,2025-10-29T15:52:22.725681
182021,18,18,2,1,2025-10-29T15:52:22.730163
182032,22,22,4,1,2025-10-29T15:52:22.837663
182041,9,9,5,1,2025-10-29T15:52:22.899799
182051,19,19,2,1,2025-10-29T15:52:22.902719
182061,18,18,4,1,2025-10-29T15:52:22.908922
182071,17,17,4,1,2025-10-29T15:52:22.915545
182081,6,6,4,1,2025-10-29T15:52:22.917833
182091,7,7,1,1,2025-10-29T15:52:22.919639
182101,23,23,1,1,2025-10-29T15:52:23.028820
182111,7,7,5,1,2025-10-29T15:52:23.097502
182121,18,18,1,1,2025-10-29T15:52:23.101263
182132,19,19,4,1,2025-10-29T15:52:23.108258
182141,21,21,4,1,2025-10-29T15:52:23.115639
182151,21,21,5,1,2025-10-29T15:52:23.118434
182161,4,4,5,1,2025-10-29T15:52:23.120096
182171,8,8,0,0,2025-10-29T15:52:23.121880
182181,18,18,1,1,2025-10-29T15:52:23.231247
182191,26,26,4,1,2025-10-29T15:52:23.304182
182201,23,23,6,1,2025-10-29T15:52:23.308275
182211,4,4,5,1,2025-10-29T15:52:23.309919
182221,16,16,0,0,2025-10-29T15:52:23.311787
182232,19,19,3,1,2025-10-29T15:52:23.317837
182241,20,20,4,1,2025-10-29T15:52:23.326877
182251,19,19,4,1,2025-10-29T15:52:23.330750
182261,9,9,4,1,2025-10-29T15:52:23.447086
182271,22,22,2,1,2025-10-29T15:52:23.501725
182281,17,17,5,1,2025-10-29T15:52:23.506365
182291,141,141,4,1,2025-10-29T15:52:23.512784
182301,316,316,35,1,2025-10-29T15:52:23.515545
182311,441,441,78,1,2025-10-29T15:52:23.520223
182321,539,539,110,1,2025-10-29T15:52:23.626298
182332,599,599,134,1,2025-10-29T15:52:23.696390
182341,632,632,149,1,2025-10-29T15:52:23.701184
182351,654,654,157,1,2025-10-29T15:52:23.703400
182361,702,702,163,1,2025-10-29T15:52:23.705245
182371,729,729,175,1,2025-10-29T15:52:23.707189
182381,711,711,182,1,2025-10-29T15:52:23.709217
182391,717,717,177,1,2025-10-29T15:52:23.711004
182401,761,761,179,1,2025-10-29T15:52:23.712712
182411,765,765,190,1,2025-10-29T15:52:23.714526
182421,777,777,191,1,2025-10-29T15:52:23.716279
182432,759,759,194,1,2025-10-29T15:52:23.718017
182441,778,778,189,1,2025-10-29T15:52:23.719771
182451,759,759,194,1,2025-10-29T15:52:23.721505
182461,780,780,189,1,2025-10-29T15:52:23.723898
182471,778,778,194,1,2025-10-29T15:52:23.834967
182481,768,768,194,1,2025-10-29T15:52:23.901493
182491,790,790,191,1,2025-10-29T15:52:23.903277
182501,792,792,197,1,2025-10-29T15:52:23.905092
182511,781,781,197,1,2025-10-29T15:52:23.906908
182521,751,751,195,1,2025-10-29T15:52:23.908906
182532,781,781,187,1,2025-10-29T15:52:23.910840
182541,759,759,195,1,2025-10-29T15:52:23.912646
182551,766,766,189,1,2025-10-29T15:52:23.914483
182561,761,761,191,1,2025-10-29T15:52:23.916238
182571,760,760,190,1,2025-10-29T15:52:23.917989
182581,792,792,189,1,2025-10-29T15:52:23.919729
182591,751,751,197,1,2025-10-29T15:52:23.921481
182601,760,760,187,1,2025-10-29T15:52:23.923302
182611,760,760,189,1,2025-10-29T15:52:23.963039
182621,703,703,189,1,2025-10-29T15:52:24.043992
182632,298,298,175,1,2025-10-29T15:52:24.096235
182641,24,24,74,1,2025-10-29T15:52:24.098480
182651,17,17,5,1,2025-10-29T15:52:24.100464
182661,7,7,4,1,2025-10-29T15:52:24.105693
182671,24,24,1,1,2025-10-29T15:52:24.111522
182681,9,9,5,1,2025-10-29T15:52:24.119009
182691,23,23,2,1,2025-10-29T15:52:24.247304
182701,21,21,5,1,2025-10-29T15:52:24.301051
182711,3,3,5,1,2025-10-29T15:52:24.305416
182721,23,23,0,0,2025-10-29T15:52:24.313549
182732,18,18,5,1,2025-10-29T15:52:24.451118
182741,18,18,4,1,2025-10-29T15:52:24.523213
182751,8,8,4,1,2025-10-29T15:52:24.524985
182761,18,18,1,1,2025-10-29T15:52:24.527777
182771,6,6,4,1,2025-10-29T15:52:24.533799
182781,8,8,1,1,2025-10-29T15:52:24.540885
182791,20,20,1,1,2025-10-29T15:52:24.548346
182801,19,19,4,1,2025-10-29T15:52:24.650587
182811,16,16,4,1,2025-10-29T15:52:24.721243
182821,26,26,3,1,2025-10-29T15:52:24.725025
182832,6,6,6,1,2025-10-29T15:52:24.726704
182841,23,23,1,1,2025-10-29T15:52:24.728558
182851,17,17,5,1,2025-10-29T15:52:24.735468
182861,2,2,4,1,2025-10-29T15:52:24.743191
182871,19,19,0,0,2025-10-29T15:52:24.746179
182881,18,18,4,1,2025-10-29T15:52:24.750920
182891,23,23,4,1,2025-10-29T15:52:24.854543
182901,19,19,5,1,2025-10-29T15:52:24.914789
182911,19,19,4,1,2025-10-29T15:52:24.921722
182921,23,23,4,1,2025-10-29T15:52:24.925828
182932,6,6,5,1,2025-10-29T15:52:24.928309
182941,19,19,1,1,2025-10-29T15:52:24.930164
182951,9,9,4,1,2025-10-29T15:52:24.935890
182961,1,1,2,1,2025-10-29T15:52:25.047751
182971,22,22,0,0,2025-10-29T15:52:25.117978
182981,7,7,5,1,2025-10-29T15:52:25.120970
182991,9,9,1,1,2025-10-29T15:52:25.129308
183001,20,20,2,1,2025-10-29T15:52:25.135517
183011,7,7,4,1,2025-10-29T15:52:25.139057
183021,18,18,1,1,2025-10-29T15:52:25.145311
183032,8,8,4,1,2025-10-29T15:52:25.255446
183041,21,21,1,1,2025-10-29T15:52:25.327771
183051,8,8,5,1,2025-10-29T15:52:25.334118
183061,0,0,1,1,2025-10-29T15:52:25.341694
183071,16,16,0,0,2025-10-29T15:52:25.348116
183081,4,4,3,1,2025-10-29T15:52:25.351141
183091,20,20,0,0,2025-10-29T15:52:25.458541
183101,18,18,4,1,2025-10-29T15:52:25.529281
183111,5,5,4,1,2025-10-29T15:52:25.536328
183121,22,22,1,1,2025-10-29T15:52:25.539861
183132,5,5,5,1,2025-10-29T15:52:25.541875
183141,8,8,1,1,2025-10-29T15:52:25.545172
183151,19,19,1,1,2025-10-29T15:52:25.552017
183161,17,17,4,1,2025-10-29T15:52:25.555158
183171,7,7,4,1,2025-10-29T15:52:25.659223
183181,3,3,1,1,2025-10-29T15:52:25.729483
183191,16,16,0,0,2025-10-29T15:52:25.731463
183201,9,9,3,1,2025-10-29T15:52:25.735414
183211,4,4,2,1,2025-10-29T15:52:25.742320
183221,22,22,0,0,2025-10-29T15:52:25.748282
183232,6,6,5,1,2025-10-29T15:52:25.751903
183241,23,23,1,1,2025-10-29T15:52:25.756739
183251,20,20,5,1,2025-10-29T15:52:25.863927
183261,4,4,4,1,2025-10-29T15:52:25.936211
183271,9,9,0,0,2025-10-29T15:52:25.939071
183281,8,8,2,1,2025-10-29T15:52:25.944095
183291,22,22,1,1,2025-10-29T15:52:25.948323
183301,18,18,5,1,2025-10-29T15:52:25.952129
183311,6,6,4,1,2025-10-29T15:52:25.959995
183321,25,25,1,1,2025-10-29T15:52:25.963218
183332,8,8,6,1,2025-10-29T15:52:26.072630
183341,20,20,1,1,2025-10-29T15:52:26.144578
183351,21,21,4,1,2025-10-29T15:52:26.147112
183361,1,1,5,1,2025-10-29T15:52:26.149031
183371,17,17,0,0,2025-10-29T15:52:26.150893
183381,6,6,4,1,2025-10-29T15:52:26.155758
183391,24,24,1,1,2025-10-29T15:52:26.164362
183401,29,29,5,1,2025-10-29T15:52:26.166291
183411,232,232,7,1,2025-10-29T15:52:26.169804
183421,375,375,57,1,2025-10-29T15:52:26.291054
183432,464,464,93,1,2025-10-29T15:52:26.339851
183441,540,540,115,1,2025-10-29T15:52:26.345741
183451,619,619,134,1,2025-10-29T15:52:26.348828
183461,649,649,154,1,2025-10-29T15:52:26.352188
183471,669,669,162,1,2025-10-29T15:52:26.354836
183481,701,701,167,1,2025-10-29T15:52:26.356633
183491,701,701,175,1,2025-10-29T15:52:26.358787
183501,732,732,175,1,2025-10-29T15:52:26.361405
183511,745,745,182,1,2025-10-29T15:52:26.481873
183521,745,745,186,1,2025-10-29T15:52:26.541644
183532,763,763,186,1,2025-10-29T15:52:26.543424
183541,743,743,190,1,2025-10-29T15:52:26.546594
183551,780,780,185,1,2025-10-29T15:52:26.549367
183561,759,759,194,1,2025-10-29T15:52:26.551153
183571,761,761,189,1,2025-10-29T15:52:26.552883
183581,792,792,190,1,2025-10-29T15:52:26.554624
183591,782,782,197,1,2025-10-29T15:52:26.556492
183601,775,775,195,1,2025-10-29T15:52:26.559120
183611,745,745,193,1,2025-10-29T15:52:26.561028
183621,808,808,186,1,2025-10-29T15:52:26.562753
183632,765,765,201,1,2025-10-29T15:52:26.564491
183641,766,766,191,1,2025-10-29T15:52:26.566308
183651,776,776,191,1,2025-10-29T15:52:26.677635
183661,764,764,193,1,2025-10-29T15:52:26.741648
183671,762,762,190,1,2025-10-29T15:52:26.743415
183681,749,749,190,1,2025-10-29T15:52:26.745153
183691,763,763,187,1,2025-10-29T15:52:26.748562
183701,760,760,190,1,2025-10-29T15:52:26.750328
183711,760,760,189,1,2025-10-29T15:52:26.752108
183721,765,765,189,1,2025-10-29T15:52:26.753873
183732,781,781,191,1,2025-10-29T15:52:26.755641
183741,602,602,195,1,2025-10-29T15:52:26.757558
183751,247,247,150,1,2025-10-29T15:52:26.759448
183761,10,10,61,1,2025-10-29T15:52:26.761164
183771,6,6,2,1,2025-10-29T15:52:26.763037
183781,7,7,1,1,2025-10-29T15:52:26.769604
183791,22,22,1,1,2025-10-29T15:52:26.864193
183801,23,23,5,1,2025-10-29T15:52:26.934047
183811,9,9,5,1,2025-10-29T15:52:26.940267
183821,20,20,2,1,2025-10-29T15:52:26.943606
183832,19,19,4,1,2025-10-29T15:52:26.948956
183841,6,6,4,1,2025-10-29T15:52:26.958042
183851,20,20,1,1,2025-10-29T15:52:26.960796
183861,2,2,4,1,2025-10-29T15:52:27.068748
183871,22,22,0,0,2025-10-29T15:52:27.140005
183881,21,21,5,1,2025-10-29T15:52:27.145860
183891,21,21,5,1,2025-10-29T15:52:27.153426
183901,22,22,5,1,2025-10-29T15:52:27.157760
183911,22,22,5,1,2025-10-29T15:52:27.161027
183921,23,23,5,1,2025-10-29T15:52:27.162672
183932,7,7,5,1,2025-10-29T15:52:27.164297
183941,24,24,1,1,2025-10-29T15:52:27.166612
183951,7,7,5,1,2025-10-29T15:52:27.273497
183961,9,9,1,1,2025-10-29T15:52:27.347294
183971,22,22,2,1,2025-10-29T15:52:27.351675
183981,7,7,5,1,2025-10-29T15:52:27.356254
183991,7,7,1,1,2025-10-29T15:52:27.361719
184001,6,6,1,1,2025-10-29T15:52:27.367739
184011,7,7,1,1,2025-10-29T15:52:27.372518
184021,19,19,1,1,2025-10-29T15:52:27.495845
184032,4,4,4,1,2025-10-29T15:52:27.542255
184041,8,8,0,0,2025-10-29T15:52:27.546721
184051,21,21,1,1,2025-10-29T15:52:27.551992
184061,21,21,5,1,2025-10-29T15:52:27.555780
184071,21,21,5,1,2025-10-29T15:52:27.557722
184081,8,8,5,1,2025-10-29T15:52:27.671503
184091,6,6,1,1,2025-10-29T15:52:27.735703
184101,22,22,1,1,2025-10-29T15:52:27.743721
184111,8,8,5,1,2025-10-29T15:52:27.747097
184121,7,7,1,1,2025-10-29T15:52:27.752708
184132,19,19,1,1,2025-10-29T15:52:27.761558
184141,5,5,4,1,2025-10-29T15:52:27.764880
184151,7,7,1,1,2025-10-29T15:52:27.868850
184161,7,7,1,1,2025-10-29T15:52:27.944201
184171,18,18,1,1,2025-10-29T15:52:27.948755
184181,19,19,4,1,2025-10-29T15:52:27.951488
184191,3,3,4,1,2025-10-29T15:52:27.955954
184201,9,9,0,0,2025-10-29T15:52:27.958459
184211,9,9,2,1,2025-10-29T15:52:27.962853
184221,20,20,2,1,2025-10-29T15:52:27.967772
184232,6,6,4,1,2025-10-29T15:52:28.075787
184241,1,1,1,1,2025-10-29T15:52:28.134132
184251,20,20,0,0,2025-10-29T15:52:28.139100
184261,7,7,4,1,2025-10-29T15:52:28.145461
184271,16,16,1,1,2025-10-29T15:52:28.151896
184281,19,19,3,1,2025-10-29T15:52:28.261086
184291,22,22,4,1,2025-10-29T15:52:28.263092
184301,8,8,5,1,2025-10-29T15:52:28.506799
184311,22,22,1,1,2025-10-29T15:52:28.530947
184321,18,18,5,1,2025-10-29T15:52:28.534352
184332,20,20,4,1,2025-10-29T15:52:28.542587
184341,23,23,4,1,2025-10-29T15:52:28.545092
184351,9,9,5,1,2025-10-29T15:52:28.546559
184361,6,6,2,1,2025-10-29T15:52:28.548011
184371,23,23,1,1,2025-10-29T15:52:28.552008
184381,8,8,5,1,2025-10-29T15:52:28.554483
184391,19,19,1,1,2025-10-29T15:52:28.559057
184401,20,20,4,1,2025-10-29T15:52:28.678154
184411,19,19,4,1,2025-10-29T15:52:28.751372
184421,19,19,4,1,2025-10-29T15:52:28.754030
184432,17,17,4,1,2025-10-29T15:52:28.755929
184441,6,6,4,1,2025-10-29T15:52:28.757846
184451,23,23,1,1,2025-10-29T15:52:28.759414
184461,18,18,5,1,2025-10-29T15:52:28.765390
184471,21,21,4,1,2025-10-29T15:52:28.774527
184481,7,7,5,1,2025-10-29T15:52:28.776275
184491,24,24,1,1,2025-10-29T15:52:28.885599
184501,16,16,5,1,2025-10-29T15:52:28.949866
184511,9,9,3,1,2025-10-29T15:52:28.954857
184521,107,107,2,1,2025-10-29T15:52:28.956967
184532,270,270,26,1,2025-10-29T15:52:28.960830
184541,407,407,67,1,2025-10-29T15:52:28.965540
184551,487,487,101,1,2025-10-29T15:52:28.970428
184561,554,554,121,1,2025-10-29T15:52:28.972858
184571,637,637,138,1,2025-10-29T15:52:28.977101
184581,668,668,159,1,2025-10-29T15:52:29.091202
184591,702,702,166,1,2025-10-29T15:52:29.177774
184601,713,713,175,1,2025-10-29T15:52:29.179428
184611,727,727,178,1,2025-10-29T15:52:29.181023
184621,728,728,181,1,2025-10-29T15:52:29.182675
184632,718,718,181,1,2025-10-29T15:52:29.184274
184641,768,768,179,1,2025-10-29T15:52:29.185861
184651,744,744,191,1,2025-10-29T15:52:29.187432
184661,777,777,185,1,2025-10-29T15:52:29.189051
184671,776,776,194,1,2025-10-29T15:52:29.313272
184681,777,777,193,1,2025-10-29T15:52:29.384659
184691,782,782,194,1,2025-10-29T15:52:29.386105
184701,782,782,195,1,2025-10-29T15:52:29.387725
184711,779,779,195,1,2025-10-29T15:52:29.389363
184721,752,752,194,1,2025-10-29T15:52:29.390905
184732,776,776,187,1,2025-10-29T15:52:29.392502
184741,776,776,193,1,2025-10-29T15:52:29.393995
184751,765,765,193,1,2025-10-29T15:52:29.395514
184761,758,758,191,1,2025-10-29T15:52:29.397061
184771,764,764,189,1,2025-10-29T15:52:29.398550
184781,760,760,190,1,2025-10-29T15:52:29.400117
184791,782,782,189,1,2025-10-29T15:52:29.401661
184801,761,761,195,1,2025-10-29T15:52:29.403264
184811,747,747,190,1,2025-10-29T15:52:29.405059
184821,765,765,186,1,2025-10-29T15:52:29.515865
184832,795,795,191,1,2025-10-29T15:52:29.579158
184841,763,763,198,1,2025-10-29T15:52:29.580805
184851,797,797,190,1,2025-10-29T15:52:29.582415
184861,457,457,199,1,2025-10-29T15:52:29.583997
184871,121,121,114,1,2025-10-29T15:52:29.585537
184881,6,6,30,1,2025-10-29T15:52:29.586986
184891,16,16,1,1,2025-10-29T15:52:29.588660
184901,19,19,3,1,2025-10-29T15:52:29.592051
184911,18,18,4,1,2025-10-29T15:52:29.597123
184921,7,7,4,1,2025-10-29T15:52:29.598739
184932,17,17,1,1,2025-10-29T15:52:29.599969
184941,24,24,4,1,2025-10-29T15:52:29.605445
184951,19,19,5,1,2025-10-29T15:52:29.700517
184961,7,7,4,1,2025-10-29T15:52:29.767720
184971,19,19,1,1,2025-10-29T15:52:29.770398
184981,8,8,4,1,2025-10-29T15:52:29.775112
184991,25,25,1,1,2025-10-29T15:52:29.779881
185001,18,18,6,1,2025-10-29T15:52:29.785499
185011,19,19,4,1,2025-10-29T15:52:29.794417
185021,19,19,4,1,2025-10-29T15:52:29.796236
185032,17,17,4,1,2025-10-29T15:52:29.797720
185041,23,23,4,1,2025-10-29T15:52:29.914325
185051,9,9,5,1,2025-10-29T15:52:29.973566
185061,20,20,2,1,2025-10-29T15:52:29.976286
185071,23,23,4,1,2025-10-29T15:52:29.980711
185081,6,6,5,1,2025-10-29T15:52:29.985640
185091,19,19,1,1,2025-10-29T15:52:29.988505
185101,6,6,4,1,2025-10-29T15:52:29.990861
185111,4,4,1,1,2025-10-29T15:52:29.992854
185121,22,22,0,0,2025-10-29T15:52:29.997831
185132,8,8,5,1,2025-10-29T15:52:30.113303
185141,20,20,1,1,2025-10-29T15:52:30.183177
185151,22,22,4,1,2025-10-29T15:52:30.191094
185161,6,6,5,1,2025-10-29T15:52:30.196416
185171,18,18,1,1,2025-10-29T15:52:30.199387
185181,9,9,4,1,2025-10-29T15:52:30.205548
185191,19,19,2,1,2025-10-29T15:52:30.207826
185201,21,21,4,1,2025-10-29T15:52:30.210525
185211,6,6,5,1,2025-10-29T15:52:30.326388
185221,21,21,1,1,2025-10-29T15:52:30.394611
185232,17,17,5,1,2025-10-29T15:52:30.398640
185241,19,19,4,1,2025-10-29T15:52:30.403324
185251,20,20,4,1,2025-10-29T15:52:30.406831
185261,5,5,4,1,2025-10-29T15:52:30.408382
185271,6,6,1,1,2025-10-29T15:52:30.410382
185281,19,19,1,1,2025-10-29T15:52:30.415137
185291,8,8,4,1,2025-10-29T15:52:30.417815
185301,23,23,1,1,2025-10-29T15:52:30.424189
185311,8,8,5,1,2025-10-29T15:52:30.529788
185321,19,19,1,1,2025-10-29T15:52:30.589838
185332,4,4,4,1,2025-10-29T15:52:30.594071
185341,23,23,0,0,2025-10-29T15:52:30.597524
185351,10,10,5,1,2025-10-29T15:52:30.601160
185361,4,4,2,1,2025-10-29T15:52:30.602913
185371,21,21,0,0,2025-10-29T15:52:30.605862
185381,20,20,5,1,2025-10-29T15:52:30.609671
185391,22,22,4,1,2025-10-29T15:52:30.613664
185401,8,8,5,1,2025-10-29T15:52:30.616903
185411,0,0,1,1,2025-10-29T15:52:30.730200
185421,23,23,0,0,2025-10-29T15:52:30.927302
185432,20,20,5,1,2025-10-29T15:52:30.998831
185441,21,21,4,1,2025-10-29T15:52:31.003640
185451,4,4,5,1,2025-10-29T15:52:31.007081
185461,18,18,0,0,2025-10-29T15:52:31.011433
185471,18,18,4,1,2025-10-29T15:52:31.017331
185481,9,9,4,1,2025-10-29T15:52:31.025057
185491,17,17,2,1,2025-10-29T15:52:31.127190
185501,20,20,4,1,2025-10-29T15:52:31.199791
185511,7,7,4,1,2025-10-29T15:52:31.205204
185521,16,16,1,1,2025-10-29T15:52:31.211317
185532,4,4,3,1,2025-10-29T15:52:31.216553
185541,20,20,0,0,2025-10-29T15:52:31.323626
185551,6,6,4,1,2025-10-29T15:52:31.396005
185561,4,4,1,1,2025-10-29T15:52:31.401864
185571,18,18,0,0,2025-10-29T15:52:31.407562
185581,8,8,4,1,2025-10-29T15:52:31.410802
185591,17,17,1,1,2025-10-29T15:52:31.412569
185601,8,8,4,1,2025-10-29T15:52:31.414847
185611,19,19,1,1,2025-10-29T15:52:31.420406
185621,8,8,4,1,2025-10-29T15:52:31.532900
185632,107,107,1,1,2025-10-29T15:52:31.601400
185641,315,315,26,1,2025-10-29T15:52:31.605722
185651,442,442,78,1,2025-10-29T15:52:31.610104
185661,509,509,110,1,2025-10-29T15:52:31.613713
